Algorithm,Iterations,Dataset,Learning Rate,Training Calibration Error,Testing Calibration Error,Testing Calibration Error (Ergodic)
Prod,22,AdultIncome,0.9+0,0.00031300422322789675,0.04500248632521134,0.00041848545227160966
Prod,25,AdultIncome,0.9+0,0.0009470789860701284,0.04500248632521134,0.00041848545227160966
Prod,28,AdultIncome,0.9+0,0.00041829381496675774,0.04500248632521134,0.00042227847973636603
Prod,31,AdultIncome,0.9+0,0.0005177792590606568,0.04500248632521134,0.0004198171484194019
Prod,34,AdultIncome,0.9+0,0.00017615584626284278,0.04500248632521134,0.0004182877440623731
Prod,37,AdultIncome,0.9+0,0.0002905901821552981,0.04500248632521134,0.00041955309355749213
Prod,40,AdultIncome,0.9+0,0.00010790866092591098,0.04500248632521134,0.00041874590981623975
Prod,43,AdultIncome,0.9+0,0.0007750281181597487,0.04500248632521134,0.0004246733541937673
Prod,46,AdultIncome,0.9+0,6.141754220826844e-06,0.04500248632521134,0.00041949152249272966
Prod,49,AdultIncome,0.9+0,8.770307690113892e-05,0.04500248632521134,0.00041949152249272966
GD,1,AdultIncome,0.9+0,0.1256579220025695,0.12630532073595224,0.0012630532073595224
GD,4,AdultIncome,0.9+0,0.05321086659206766,0.04875269351897896,0.00048752693518978955
GD,7,AdultIncome,0.9+0,0.0026647993524390044,0.04500248632521134,0.0004282718796618604
GD,10,AdultIncome,0.9+0,0.08736019075309172,0.04500248632521134,0.0005936999852486332
GD,13,AdultIncome,0.9+0,0.0013110551618385363,0.04500248632521134,0.0004282718796618604
GD,16,AdultIncome,0.9+0,0.13329760421595685,0.08643160381467635,0.001314340901398877
GD,19,AdultIncome,0.9+0,0.18278316597791466,0.12576379097568963,0.0016203145251681692
GD,22,AdultIncome,0.9+0,0.03172937727482234,0.04500248632521134,0.00042073922279279
GD,25,AdultIncome,0.9+0,0.01765435511967584,0.04500248632521134,0.0004201195524013119
GD,28,AdultIncome,0.9+0,0.0356197054014825,0.04500248632521134,0.0004201195524013119
GD,31,AdultIncome,0.9+0,0.0003001914378386166,0.04500248632521134,0.0004201195524013119
GD,34,AdultIncome,0.9+0,0.009805667001691047,0.04500248632521134,0.0004201195524013119
GD,37,AdultIncome,0.9+0,0.013102577692275505,0.04500248632521134,0.0004201195524013119
GD,40,AdultIncome,0.9+0,0.018176523245084966,0.04500248632521134,0.0004201195524013119
GD,43,AdultIncome,0.9+0,0.020123316038768175,0.04500248632521134,0.0004201195524013119
GD,46,AdultIncome,0.9+0,0.02279532728881692,0.04500248632521134,0.0004201195524013119
GD,49,AdultIncome,0.9+0,0.02372669517117303,0.04500248632521134,0.0004201195524013119
Hedge-Hedge,1,AdultIncome,0.95+0.9,0.12555431223838534,0.12423338305983758,0.0012423338305983759
Hedge-Hedge,4,AdultIncome,0.95+0.9,0.08959619055785475,0.08594397480523785,0.001125016711775548
Hedge-Hedge,7,AdultIncome,0.95+0.9,0.04894663866162397,0.048251053880119264,0.0005875135751321594
Hedge-Hedge,10,AdultIncome,0.95+0.9,0.040379700434113305,0.03202261640836934,0.0003202261640836934
Hedge-Hedge,13,AdultIncome,0.95+0.9,0.040379700434113305,0.03242255729046578,0.0003202261640836934
Hedge-Hedge,16,AdultIncome,0.95+0.9,0.040379700434113305,0.03242255729046578,0.0003202261640836934
Hedge-Hedge,19,AdultIncome,0.95+0.9,0.03816584669950156,0.03242255729046578,0.00020115947697888436
Hedge-Hedge,22,AdultIncome,0.95+0.9,0.03816584669950156,0.03242255729046578,0.00020115947697888436
Hedge-Hedge,25,AdultIncome,0.95+0.9,0.019049140178931737,0.007970968811458406,7.970968811458406e-05
Hedge-Hedge,28,AdultIncome,0.95+0.9,0.019049140178931737,0.007970968811458406,7.970968811458406e-05
Hedge-Hedge,31,AdultIncome,0.95+0.9,0.019049140178931737,0.007970968811458406,7.970968811458406e-05
Hedge-Hedge,34,AdultIncome,0.95+0.9,0.019049140178931737,0.013341711295785865,4.86353363186338e-05
Hedge-Hedge,37,AdultIncome,0.95+0.9,0.019049140178931737,0.008404519717042713,7.078828265164088e-05
Hedge-Hedge,40,AdultIncome,0.95+0.9,0.019049140178931737,0.008404519717042713,7.078828265164088e-05
Hedge-Hedge,43,AdultIncome,0.95+0.9,0.019049140178931737,0.008404519717042713,7.078828265164088e-05
Hedge-Hedge,46,AdultIncome,0.95+0.9,0.014506977972931835,0.008404519717042713,7.078828265164088e-05
Hedge-Hedge,49,AdultIncome,0.95+0.9,0.009242544477954862,0.008404519717042713,8.06303766413839e-05
OGD-OGD,1,AdultIncome,0.95+0.9,0.12555431223838534,0.12423338305983758,0.0012423338305983759
OGD-OGD,4,AdultIncome,0.95+0.9,0.057012226581934465,0.08594397480523785,0.0010187081340516022
OGD-OGD,7,AdultIncome,0.95+0.9,0.021714381996636955,0.03171272815505644,0.0003460844035653854
OGD-OGD,10,AdultIncome,0.95+0.9,0.021714381996636955,0.03171272815505644,0.0003460844035653854
OGD-OGD,13,AdultIncome,0.95+0.9,0.09740014515293542,0.060104608092716984,0.0005007353491660716
OGD-OGD,16,AdultIncome,0.95+0.9,0.09158602624494201,0.05613632715141009,0.0004610525397530027
OGD-OGD,19,AdultIncome,0.95+0.9,0.017071352362449832,0.014854948148971623,0.00020962658678827243
OGD-OGD,22,AdultIncome,0.95+0.9,0.017071352362449832,0.014854948148971623,0.00020962658678827243
OGD-OGD,25,AdultIncome,0.95+0.9,0.0066783922399015734,0.011085328656148797,0.00020962658678827243
OGD-OGD,28,AdultIncome,0.95+0.9,0.0066783922399015734,0.011959235947489533,0.00020962658678827243
OGD-OGD,31,AdultIncome,0.95+0.9,0.0066783922399015734,0.011959235947489533,0.00020962658678827243
OGD-OGD,34,AdultIncome,0.95+0.9,0.0066783922399015734,0.011959235947489533,0.00020962658678827243
OGD-OGD,37,AdultIncome,0.95+0.9,0.0066783922399015734,0.011959235947489533,0.00020962658678827243
OGD-OGD,40,AdultIncome,0.95+0.9,0.0066783922399015734,0.011959235947489533,0.00020962658678827243
OGD-OGD,43,AdultIncome,0.95+0.9,0.0066783922399015734,0.011959235947489533,0.00020962658678827243
OGD-OGD,46,AdultIncome,0.95+0.9,0.0066783922399015734,0.011959235947489533,0.00020962658678827243
OGD-OGD,49,AdultIncome,0.95+0.9,0.0066783922399015734,0.011959235947489533,0.00020962658678827243
OGD,1,AdultIncome,0.9+0,0.12555431223838534,0.12423338305983758,0.0012423338305983759
OGD,4,AdultIncome,0.9+0,0.022494836935959262,0.05121138405361809,0.0005587656460997447
OGD,7,AdultIncome,0.9+0,0.009553570246164416,0.05121138405361809,0.000516543415042926
OGD,10,AdultIncome,0.9+0,0.004840664394361131,0.05121138405361809,0.0004908691066047216
OGD,13,AdultIncome,0.9+0,0.011593373080771446,0.05121138405361809,0.0004908691066047216
OGD,16,AdultIncome,0.9+0,0.03481186643915629,0.05121138405361809,0.0004908691066047216
OGD,19,AdultIncome,0.9+0,0.0016843017528029667,0.05121138405361809,0.0004908691066047216
OGD,22,AdultIncome,0.9+0,0.014195275826445029,0.05121138405361809,0.00048434007080344616
OGD,25,AdultIncome,0.9+0,0.003556453485184598,0.05121138405361809,0.00048434007080344616
OGD,28,AdultIncome,0.9+0,0.00930827754621195,0.05121138405361809,0.00048434007080344616
OGD,31,AdultIncome,0.9+0,0.00031687135948055224,0.05121138405361809,0.00048434007080344616
OGD,34,AdultIncome,0.9+0,0.0012178018022930993,0.05121138405361809,0.000489347101906839
OGD,37,AdultIncome,0.9+0,0.00037782956559260123,0.05121138405361809,0.0004853215767547534
OGD,40,AdultIncome,0.9+0,0.0005865328115089269,0.05121138405361809,0.0004853215767547534
OGD,43,AdultIncome,0.9+0,0.0020482660860288307,0.05121138405361809,0.0004853215767547534
OGD,46,AdultIncome,0.9+0,0.00012571971894731658,0.05121138405361809,0.0004853215767547534
OGD,49,AdultIncome,0.9+0,0.00024793664800812836,0.05121138405361809,0.0004853215767547534
Hedge,1,AdultIncome,0.9+0,0.12555431223838534,0.12423338305983758,0.0012423338305983759
Hedge,4,AdultIncome,0.9+0,0.05295268650818891,0.06811870737252938,0.0007999126000419767
Hedge,7,AdultIncome,0.9+0,0.01782677262490111,0.06811870737252938,0.0007126088330612337
Hedge,10,AdultIncome,0.9+0,0.017552528269245395,0.06811870737252938,0.0006601255855249281
Hedge,13,AdultIncome,0.9+0,0.002701362146457639,0.06811870737252938,0.0006601255855249281
Hedge,16,AdultIncome,0.9+0,0.00127647700807214,0.06811870737252938,0.0006502824905730186
Hedge,19,AdultIncome,0.9+0,0.008645362761869387,0.06811870737252938,0.0006511396782907692
Hedge,22,AdultIncome,0.9+0,0.0008404358840444504,0.06811870737252938,0.0006517051201756904
Hedge,25,AdultIncome,0.9+0,0.0004600344055905883,0.06811870737252938,0.0006559480400047669
Hedge,28,AdultIncome,0.9+0,0.0004920213482760272,0.06811870737252938,0.0006528418589034664
Hedge,31,AdultIncome,0.9+0,0.00019988270496563323,0.06811870737252938,0.000655099267973643
Hedge,34,AdultIncome,0.9+0,0.0003056504453680927,0.06811870737252938,0.0006534499133940715
Hedge,37,AdultIncome,0.9+0,6.227818974668675e-05,0.06811870737252938,0.0006546503189043361
Hedge,40,AdultIncome,0.9+0,0.001011842562612296,0.06811870737252938,0.0006545537635861678
Hedge,43,AdultIncome,0.9+0,3.681981939668547e-05,0.06811870737252938,0.0006545537635861678
Hedge,46,AdultIncome,0.9+0,0.0005357888444359764,0.06811870737252938,0.0006545537635861678
Hedge,49,AdultIncome,0.9+0,2.3476031351527657e-05,0.06811870737252938,0.0006545201128676058
Prod,1,AdultIncome,0.9+0,0.12555431223838534,0.12423338305983758,0.0012423338305983759
Prod,4,AdultIncome,0.9+0,0.027823998279512013,0.08594397480523785,0.0008403210653740158
Prod,7,AdultIncome,0.9+0,0.04109893132093561,0.08594397480523785,0.0008403210653740158
Prod,10,AdultIncome,0.9+0,0.0023359441595119917,0.08594397480523785,0.0008403210653740158
Prod,13,AdultIncome,0.9+0,0.0035177062883434895,0.08594397480523785,0.000821222920836889
Prod,16,AdultIncome,0.9+0,0.0005711989277883624,0.08594397480523785,0.0008335490839322345
Prod,19,AdultIncome,0.9+0,0.0021206855250879603,0.08594397480523785,0.0008257808466467222
Prod,22,AdultIncome,0.9+0,0.0011043374058573746,0.08594397480523785,0.0008322282710410165
Prod,25,AdultIncome,0.9+0,0.005154642663487214,0.08594397480523785,0.0008322282710410165
Prod,28,AdultIncome,0.9+0,0.00014452660452862225,0.08594397480523785,0.0008322282710410165
Prod,31,AdultIncome,0.9+0,0.0027052756860390893,0.08594397480523785,0.0008324941787579762
Prod,34,AdultIncome,0.9+0,6.302492652823492e-05,0.08594397480523785,0.0008324941787579762
Prod,37,AdultIncome,0.9+0,0.000314477895835019,0.08594397480523785,0.0008337258210517703
Prod,40,AdultIncome,0.9+0,1.0902101497338717e-05,0.08594397480523785,0.0008326642349058436
Prod,43,AdultIncome,0.9+0,0.00016247395633559714,0.08594397480523785,0.0008321697159356303
Prod,46,AdultIncome,0.9+0,5.347774022467086e-05,0.08594397480523785,0.0008326824836694243
Prod,49,AdultIncome,0.9+0,8.794894621702447e-05,0.08594397480523785,0.0008329867467493008
GD,1,AdultIncome,0.9+0,0.17641012889054666,0.18571191778551302,0.00185711917785513
GD,4,AdultIncome,0.9+0,0.07238843196982886,0.08594397480523785,0.0010688746063318415
GD,7,AdultIncome,0.9+0,0.05899063014215261,0.08594397480523785,0.001025162881816675
GD,10,AdultIncome,0.9+0,0.011510038553847073,0.08594397480523785,0.000795147104018813
GD,13,AdultIncome,0.9+0,0.16114268278167085,0.10361047737841221,0.0014082247804143228
GD,16,AdultIncome,0.9+0,0.008967130982025038,0.08594397480523785,0.0008034436049431218
GD,19,AdultIncome,0.9+0,0.036169807470058477,0.08594397480523785,0.0009507075699168227
GD,22,AdultIncome,0.9+0,0.022480914129723813,0.08594397480523785,0.0008692802973080112
GD,25,AdultIncome,0.9+0,0.03721061148483092,0.08594397480523785,0.0009541033014669064
GD,28,AdultIncome,0.9+0,0.022240326833694216,0.08594397480523785,0.0008800523733432969
GD,31,AdultIncome,0.9+0,0.029017451718569086,0.08594397480523785,0.0009273722640013598
GD,34,AdultIncome,0.9+0,0.0028799086420508,0.08594397480523785,0.0008254078017585012
GD,37,AdultIncome,0.9+0,0.02088989170834881,0.08594397480523785,0.0008254078017585012
GD,40,AdultIncome,0.9+0,0.03011358641077216,0.08594397480523785,0.0008586088438070279
GD,43,AdultIncome,0.9+0,0.034576629116536674,0.08594397480523785,0.0008862232228498516
GD,46,AdultIncome,0.9+0,0.04009121798134101,0.08594397480523785,0.0009267086639645341
GD,49,AdultIncome,0.9+0,0.04206533905552727,0.08594397480523785,0.0009399165358561411
Hedge-Hedge,1,AdultIncome,0.95+0.9,0.12681835136143232,0.12771423835571027,0.0012771423835571027
Hedge-Hedge,4,AdultIncome,0.95+0.9,0.09049471353643679,0.08470081219956903,0.001165685637214657
Hedge-Hedge,7,AdultIncome,0.95+0.9,0.09049471353643679,0.08470081219956903,0.001165685637214657
Hedge-Hedge,10,AdultIncome,0.95+0.9,0.05181249570407695,0.05320020596274997,0.0005320020596274997
Hedge-Hedge,13,AdultIncome,0.95+0.9,0.045123245500350274,0.018529884940319274,0.00032186993942913064
Hedge-Hedge,16,AdultIncome,0.95+0.9,0.045123245500350274,0.0188472788122531,0.000247167360833847
Hedge-Hedge,19,AdultIncome,0.95+0.9,0.045123245500350274,0.0188472788122531,0.000247167360833847
Hedge-Hedge,22,AdultIncome,0.95+0.9,0.045123245500350274,0.0188472788122531,0.000247167360833847
Hedge-Hedge,25,AdultIncome,0.95+0.9,0.02309905124939726,0.0188472788122531,6.34001955870261e-05
Hedge-Hedge,28,AdultIncome,0.95+0.9,0.02309905124939726,0.0188472788122531,3.8086563898304984e-05
Hedge-Hedge,31,AdultIncome,0.95+0.9,0.02309905124939726,0.0188472788122531,4.4059106391352786e-05
Hedge-Hedge,34,AdultIncome,0.95+0.9,0.02309905124939726,0.0188472788122531,7.149677100510805e-05
Hedge-Hedge,37,AdultIncome,0.95+0.9,0.02309905124939726,0.0188472788122531,9.008335843482299e-05
Hedge-Hedge,40,AdultIncome,0.95+0.9,0.02309905124939726,0.019569768388959508,0.00010305517865110064
Hedge-Hedge,43,AdultIncome,0.95+0.9,0.02309905124939726,0.020499967684118277,0.00011235717160268833
Hedge-Hedge,46,AdultIncome,0.95+0.9,0.02115863698815547,0.02072681251331776,0.00011462561989468316
Hedge-Hedge,49,AdultIncome,0.95+0.9,0.02115863698815547,0.02093302740696823,0.00011668776883118786
OGD-OGD,1,AdultIncome,0.95+0.9,0.12681835136143232,0.12166418034145536,0.0012166418034145537
OGD-OGD,4,AdultIncome,0.95+0.9,0.05306829473875107,0.05562182079049034,0.0005562182079049034
OGD-OGD,7,AdultIncome,0.95+0.9,0.016155128423677268,0.03903530581800099,0.00024888232353110275
OGD-OGD,10,AdultIncome,0.95+0.9,0.016155128423677268,0.03903530581800099,0.00024888232353110275
OGD-OGD,13,AdultIncome,0.95+0.9,0.016155128423677268,0.03903530581800099,0.00024888232353110275
OGD-OGD,16,AdultIncome,0.95+0.9,0.016155128423677268,0.03903530581800099,0.00024888232353110275
OGD-OGD,19,AdultIncome,0.95+0.9,0.07538329592846277,0.0478134929796869,0.0008684879879768789
OGD-OGD,22,AdultIncome,0.95+0.9,0.012583397917256114,0.03903530581800099,0.0003301294347655232
OGD-OGD,25,AdultIncome,0.95+0.9,0.007010861453320375,0.03903530581800099,0.0003301294347655232
OGD-OGD,28,AdultIncome,0.95+0.9,0.004151957742185298,0.03903530581800099,0.0003301294347655232
OGD-OGD,31,AdultIncome,0.95+0.9,0.004151957742185298,0.03903530581800099,0.0003301294347655232
OGD-OGD,34,AdultIncome,0.95+0.9,0.004151957742185298,0.03903530581800099,0.0003301294347655232
OGD-OGD,37,AdultIncome,0.95+0.9,0.004151957742185298,0.03903530581800099,0.0003301294347655232
OGD-OGD,40,AdultIncome,0.95+0.9,0.004151957742185298,0.03903530581800099,0.0003301294347655232
OGD-OGD,43,AdultIncome,0.95+0.9,0.004151957742185298,0.03903530581800099,0.0003301294347655232
OGD-OGD,46,AdultIncome,0.95+0.9,0.004151957742185298,0.03903530581800099,0.0003301294347655232
OGD-OGD,49,AdultIncome,0.95+0.9,0.004151957742185298,0.03903530581800099,0.0003301294347655232
OGD,1,AdultIncome,0.9+0,0.12468399021923827,0.12771423835571027,0.0012771423835571027
OGD,4,AdultIncome,0.9+0,0.021703578572586982,0.04978445112651212,0.000592263521356612
OGD,7,AdultIncome,0.9+0,0.008772239973846902,0.04978445112651212,0.0005501074693453369
OGD,10,AdultIncome,0.9+0,0.00388368527863095,0.04978445112651212,0.0005244734027698882
OGD,13,AdultIncome,0.9+0,0.012556398567905318,0.04978445112651212,0.0005244734027698882
OGD,16,AdultIncome,0.9+0,0.03386591425574572,0.04978445112651212,0.0005244734027698882
OGD,19,AdultIncome,0.9+0,0.0009090085103997446,0.04978445112651212,0.0005244734027698882
OGD,22,AdultIncome,0.9+0,0.0005599353263172643,0.04978445112651212,0.0005196846585645274
OGD,25,AdultIncome,0.9+0,0.015448187930857806,0.04978445112651212,0.0005211021974853374
OGD,28,AdultIncome,0.9+0,0.008349226914024802,0.04978445112651212,0.0005211021974853374
OGD,31,AdultIncome,0.9+0,0.0010741801692493646,0.04978445112651212,0.0005211021974853374
OGD,34,AdultIncome,0.9+0,0.005773762742331004,0.04978445112651212,0.0005211021974853374
OGD,37,AdultIncome,0.9+0,0.003071610439735613,0.04978445112651212,0.0005211021974853374
OGD,40,AdultIncome,0.9+0,0.0005577684455412897,0.04978445112651212,0.0005211021974853374
OGD,43,AdultIncome,0.9+0,0.0020847369375644477,0.04978445112651212,0.0005211021974853374
OGD,46,AdultIncome,0.9+0,8.204386363435438e-05,0.04978445112651212,0.0005212425806004228
OGD,49,AdultIncome,0.9+0,0.00023671181839075357,0.04978445112651212,0.0005222817213674616
Hedge,1,AdultIncome,0.9+0,0.12468399021923827,0.12771423835571027,0.0012771423835571027
Hedge,4,AdultIncome,0.9+0,0.05201340865151452,0.06678123118256055,0.0008341920744558684
Hedge,7,AdultIncome,0.9+0,0.01703909543859905,0.06678123118256055,0.0007470251472352835
Hedge,10,AdultIncome,0.9+0,0.018517746234373557,0.06678123118256055,0.0006946241618424519
Hedge,13,AdultIncome,0.9+0,0.0017435959438076621,0.06678123118256055,0.0006946241618424519
Hedge,16,AdultIncome,0.9+0,0.002049498843677637,0.06678123118256055,0.0006847964949390561
Hedge,19,AdultIncome,0.9+0,0.00040339301625993686,0.06678123118256055,0.0006927929011916645
Hedge,22,AdultIncome,0.9+0,0.0013989718092684979,0.06678123118256055,0.0006869172074459553
Hedge,25,AdultIncome,0.9+0,0.0005005803070777394,0.06678123118256055,0.0006916041452537154
Hedge,28,AdultIncome,0.9+0,0.0008161723853888501,0.06678123118256055,0.0006888171285281863
Hedge,31,AdultIncome,0.9+0,3.1693794501084236e-05,0.06678123118256055,0.0006915506658874876
Hedge,34,AdultIncome,0.9+0,0.0017979236656595168,0.06678123118256055,0.0006915506658874876
Hedge,37,AdultIncome,0.9+0,1.568308997373915e-05,0.06678123118256055,0.0006914295778266191
Hedge,40,AdultIncome,0.9+0,0.0009577447116875976,0.06678123118256055,0.0006914295778266191
Hedge,43,AdultIncome,0.9+0,9.495650759053374e-06,0.06678123118256055,0.0006914939159120816
Hedge,46,AdultIncome,0.9+0,0.000509183612451255,0.06678123118256055,0.0006914939159120816
Hedge,49,AdultIncome,0.9+0,5.5592550677660405e-06,0.06678123118256055,0.000691459720323452
Prod,1,AdultIncome,0.9+0,0.12468399021923827,0.12771423835571027,0.0012771423835571027
Prod,4,AdultIncome,0.9+0,0.055248889741816215,0.08470081219956903,0.0010507845564239166
Prod,7,AdultIncome,0.9+0,0.009136275866231438,0.04965209052292783,0.0005299055938672203
Prod,10,AdultIncome,0.9+0,0.0032983997155418567,0.04965209052292783,0.0005094336823000195
Prod,13,AdultIncome,0.9+0,0.0033243359390302393,0.04965209052292783,0.0005275238828931682
Prod,16,AdultIncome,0.9+0,0.0014721040276550828,0.04965209052292783,0.000516926483858409
Prod,19,AdultIncome,0.9+0,0.0014926975869982752,0.04965209052292783,0.000525052618076447
Prod,22,AdultIncome,0.9+0,0.0004958301327625529,0.04965209052292783,0.0005185700349053384
Prod,25,AdultIncome,0.9+0,0.0009869833019157206,0.04965209052292783,0.0005234039938801196
